6472019-05-15 07:08:59000 | 647 | 2019-05-15 07:08:59 | 0 | 2019-05-15
562019-05-15 07:09:04000 | 56 | 2019-05-15 07:09:04 | 0 | 2019-05-15
292019-05-15 07:11:26000 | 29 | 2019-05-15 07:11:26 | 0 | 2019-05-15
702019-05-15 07:11:31000 | 70 | 2019-05-15 07:11:31 | 0 | 2019-05-15
142019-05-15 07:12:01000 | 14 | 2019-05-15 07:12:01 | 0 | 2019-05-15
532019-05-15 07:12:06000 | 53 | 2019-05-15 07:12:06 | 0 | 2019-05-15
7402019-05-15 07:12:11000 | 740 | 2019-05-15 07:12:11 | 0 | 2019-05-15
7402019-05-15 07:12:13000 | 740 | 2019-05-15 07:12:13 | 0 | 2019-05-15
7712019-05-15 07:15:22000 | 771 | 2019-05-15 07:15:22 | 0 | 2019-05-15
62019-05-15 07:18:20000 | 6 | 2019-05-15 07:18:20 | 0 | 2019-05-15
212019-05-15 07:18:56000 | 21 | 2019-05-15 07:18:56 | 0 | 2019-05-15
7792019-05-15 07:19:08000 | 779 | 2019-05-15 07:19:08 | 0 | 2019-05-15
232019-05-15 07:21:03000 | 23 | 2019-05-15 07:21:03 | 0 | 2019-05-15
6392019-05-15 07:21:17000 | 639 | 2019-05-15 07:21:17 | 0 | 2019-05-15
7512019-05-15 07:22:40000 | 751 | 2019-05-15 07:22:40 | 0 | 2019-05-15
7512019-05-15 07:22:43000 | 751 | 2019-05-15 07:22:43 | 0 | 2019-05-15
7082019-05-15 07:22:45000 | 708 | 2019-05-15 07:22:45 | 0 | 2019-05-15
7372019-05-15 07:22:57000 | 737 | 2019-05-15 07:22:57 | 0 | 2019-05-15
7042019-05-15 07:25:33000 | 704 | 2019-05-15 07:25:33 | 0 | 2019-05-15
7042019-05-15 07:25:35000 | 704 | 2019-05-15 07:25:35 | 0 | 2019-05-15
722019-05-15 07:25:39000 | 72 | 2019-05-15 07:25:39 | 0 | 2019-05-15
242019-05-15 07:26:22000 | 24 | 2019-05-15 07:26:22 | 0 | 2019-05-15
122019-05-15 07:28:25000 | 12 | 2019-05-15 07:28:25 | 0 | 2019-05-15
6582019-05-15 07:29:00000 | 658 | 2019-05-15 07:29:00 | 0 | 2019-05-15
192019-05-15 07:29:26000 | 19 | 2019-05-15 07:29:26 | 0 | 2019-05-15
6832019-05-15 07:30:33000 | 683 | 2019-05-15 07:30:33 | 0 | 2019-05-15
7262019-05-15 07:31:16000 | 726 | 2019-05-15 07:31:16 | 0 | 2019-05-15
6362019-05-15 07:32:12000 | 636 | 2019-05-15 07:32:12 | 0 | 2019-05-15
7632019-05-15 07:32:54000 | 763 | 2019-05-15 07:32:54 | 0 | 2019-05-15
7362019-05-15 07:33:01000 | 736 | 2019-05-15 07:33:01 | 0 | 2019-05-15
5972019-05-15 07:33:30000 | 597 | 2019-05-15 07:33:30 | 0 | 2019-05-15
5942019-05-15 07:34:09000 | 594 | 2019-05-15 07:34:09 | 0 | 2019-05-15
7752019-05-15 07:34:23000 | 775 | 2019-05-15 07:34:23 | 0 | 2019-05-15
7752019-05-15 07:34:30000 | 775 | 2019-05-15 07:34:30 | 0 | 2019-05-15
72019-05-15 07:35:22000 | 7 | 2019-05-15 07:35:22 | 0 | 2019-05-15
72019-05-15 07:35:28000 | 7 | 2019-05-15 07:35:28 | 0 | 2019-05-15
72019-05-15 07:35:34000 | 7 | 2019-05-15 07:35:34 | 0 | 2019-05-15
7602019-05-15 07:35:47000 | 760 | 2019-05-15 07:35:47 | 0 | 2019-05-15
7062019-05-15 07:35:55000 | 706 | 2019-05-15 07:35:55 | 0 | 2019-05-15
7062019-05-15 07:35:57000 | 706 | 2019-05-15 07:35:57 | 0 | 2019-05-15
512019-05-15 07:36:20000 | 51 | 2019-05-15 07:36:20 | 0 | 2019-05-15
512019-05-15 07:36:22000 | 51 | 2019-05-15 07:36:22 | 0 | 2019-05-15
7412019-05-15 07:36:34000 | 741 | 2019-05-15 07:36:34 | 0 | 2019-05-15
7412019-05-15 07:36:36000 | 741 | 2019-05-15 07:36:36 | 0 | 2019-05-15
652019-05-15 07:37:33000 | 65 | 2019-05-15 07:37:33 | 0 | 2019-05-15
652019-05-15 07:37:35000 | 65 | 2019-05-15 07:37:35 | 0 | 2019-05-15
6502019-05-15 07:37:38000 | 650 | 2019-05-15 07:37:38 | 0 | 2019-05-15
6502019-05-15 07:37:40000 | 650 | 2019-05-15 07:37:40 | 0 | 2019-05-15
7352019-05-15 07:38:39000 | 735 | 2019-05-15 07:38:39 | 0 | 2019-05-15
7352019-05-15 07:38:41000 | 735 | 2019-05-15 07:38:41 | 0 | 2019-05-15
102019-05-15 07:38:46000 | 10 | 2019-05-15 07:38:46 | 0 | 2019-05-15
6542019-05-15 07:39:42000 | 654 | 2019-05-15 07:39:42 | 0 | 2019-05-15
7702019-05-15 07:40:05000 | 770 | 2019-05-15 07:40:05 | 0 | 2019-05-15
152019-05-15 07:40:11000 | 15 | 2019-05-15 07:40:11 | 0 | 2019-05-15
762019-05-15 07:40:18000 | 76 | 2019-05-15 07:40:18 | 0 | 2019-05-15
82019-05-15 07:40:27000 | 8 | 2019-05-15 07:40:27 | 0 | 2019-05-15
7292019-05-15 07:41:08000 | 729 | 2019-05-15 07:41:08 | 0 | 2019-05-15
7482019-05-15 07:41:16000 | 748 | 2019-05-15 07:41:16 | 0 | 2019-05-15
932019-05-15 07:41:22000 | 93 | 2019-05-15 07:41:22 | 0 | 2019-05-15
6742019-05-15 07:41:26000 | 674 | 2019-05-15 07:41:26 | 0 | 2019-05-15
52019-05-15 07:41:33000 | 5 | 2019-05-15 07:41:33 | 0 | 2019-05-15
342019-05-15 07:41:41000 | 34 | 2019-05-15 07:41:41 | 0 | 2019-05-15
52019-05-15 07:41:45000 | 5 | 2019-05-15 07:41:45 | 0 | 2019-05-15
6952019-05-15 07:41:52000 | 695 | 2019-05-15 07:41:52 | 0 | 2019-05-15
392019-05-15 07:42:08000 | 39 | 2019-05-15 07:42:08 | 0 | 2019-05-15
6732019-05-15 07:42:14000 | 673 | 2019-05-15 07:42:14 | 0 | 2019-05-15
6822019-05-15 07:43:02000 | 682 | 2019-05-15 07:43:02 | 0 | 2019-05-15
6492019-05-15 07:43:35000 | 649 | 2019-05-15 07:43:35 | 0 | 2019-05-15
552019-05-15 07:43:56000 | 55 | 2019-05-15 07:43:56 | 0 | 2019-05-15
552019-05-15 07:43:58000 | 55 | 2019-05-15 07:43:58 | 0 | 2019-05-15
7652019-05-15 07:44:01000 | 765 | 2019-05-15 07:44:01 | 0 | 2019-05-15
7592019-05-15 07:44:05000 | 759 | 2019-05-15 07:44:05 | 0 | 2019-05-15
6372019-05-15 07:44:11000 | 637 | 2019-05-15 07:44:11 | 0 | 2019-05-15
42019-05-15 07:45:01000 | 4 | 2019-05-15 07:45:01 | 0 | 2019-05-15
7312019-05-15 07:45:08000 | 731 | 2019-05-15 07:45:08 | 0 | 2019-05-15
162019-05-15 07:46:12000 | 16 | 2019-05-15 07:46:12 | 0 | 2019-05-15
6382019-05-15 07:46:20000 | 638 | 2019-05-15 07:46:20 | 0 | 2019-05-15
6022019-05-15 07:46:26000 | 602 | 2019-05-15 07:46:26 | 0 | 2019-05-15
6862019-05-15 07:46:42000 | 686 | 2019-05-15 07:46:42 | 0 | 2019-05-15
6852019-05-15 07:47:38000 | 685 | 2019-05-15 07:47:38 | 0 | 2019-05-15
5922019-05-15 07:47:40000 | 592 | 2019-05-15 07:47:40 | 0 | 2019-05-15
7162019-05-15 07:47:46000 | 716 | 2019-05-15 07:47:46 | 0 | 2019-05-15
6042019-05-15 07:48:16000 | 604 | 2019-05-15 07:48:16 | 0 | 2019-05-15
442019-05-15 07:48:24000 | 44 | 2019-05-15 07:48:24 | 0 | 2019-05-15
412019-05-15 07:48:45000 | 41 | 2019-05-15 07:48:45 | 0 | 2019-05-15
6702019-05-15 07:49:03000 | 670 | 2019-05-15 07:49:03 | 0 | 2019-05-15
902019-05-15 07:49:09000 | 90 | 2019-05-15 07:49:09 | 0 | 2019-05-15
902019-05-15 07:49:15000 | 90 | 2019-05-15 07:49:15 | 0 | 2019-05-15
172019-05-15 07:49:18000 | 17 | 2019-05-15 07:49:18 | 0 | 2019-05-15
7112019-05-15 07:49:24000 | 711 | 2019-05-15 07:49:24 | 0 | 2019-05-15
6432019-05-15 07:50:10000 | 643 | 2019-05-15 07:50:10 | 0 | 2019-05-15
92019-05-15 07:50:30000 | 9 | 2019-05-15 07:50:30 | 0 | 2019-05-15
92019-05-15 07:50:37000 | 9 | 2019-05-15 07:50:37 | 0 | 2019-05-15
7662019-05-15 07:51:21000 | 766 | 2019-05-15 07:51:21 | 0 | 2019-05-15
6182019-05-15 07:51:26000 | 618 | 2019-05-15 07:51:26 | 0 | 2019-05-15
6182019-05-15 07:51:27000 | 618 | 2019-05-15 07:51:27 | 0 | 2019-05-15
912019-05-15 07:51:36000 | 91 | 2019-05-15 07:51:36 | 0 | 2019-05-15
7192019-05-15 07:52:00000 | 719 | 2019-05-15 07:52:00 | 0 | 2019-05-15
7142019-05-15 07:52:07000 | 714 | 2019-05-15 07:52:07 | 0 | 2019-05-15
6972019-05-15 07:52:10000 | 697 | 2019-05-15 07:52:10 | 0 | 2019-05-15
6662019-05-15 07:52:14000 | 666 | 2019-05-15 07:52:14 | 0 | 2019-05-15
402019-05-15 07:52:41000 | 40 | 2019-05-15 07:52:41 | 0 | 2019-05-15
402019-05-15 07:52:43000 | 40 | 2019-05-15 07:52:43 | 0 | 2019-05-15
6792019-05-15 07:52:45000 | 679 | 2019-05-15 07:52:45 | 0 | 2019-05-15
262019-05-15 07:53:12000 | 26 | 2019-05-15 07:53:12 | 0 | 2019-05-15
7492019-05-15 07:53:31000 | 749 | 2019-05-15 07:53:31 | 0 | 2019-05-15
6882019-05-15 07:53:40000 | 688 | 2019-05-15 07:53:40 | 0 | 2019-05-15
262019-05-15 07:53:59000 | 26 | 2019-05-15 07:53:59 | 0 | 2019-05-15
7522019-05-15 07:54:12000 | 752 | 2019-05-15 07:54:12 | 0 | 2019-05-15
6682019-05-15 07:54:18000 | 668 | 2019-05-15 07:54:18 | 0 | 2019-05-15
6352019-05-15 07:54:20000 | 635 | 2019-05-15 07:54:20 | 0 | 2019-05-15
7572019-05-15 07:54:50000 | 757 | 2019-05-15 07:54:50 | 0 | 2019-05-15
6942019-05-15 07:55:57000 | 694 | 2019-05-15 07:55:57 | 0 | 2019-05-15
7222019-05-15 07:56:02000 | 722 | 2019-05-15 07:56:02 | 0 | 2019-05-15
7172019-05-15 07:56:14000 | 717 | 2019-05-15 07:56:14 | 0 | 2019-05-15
7182019-05-15 07:56:20000 | 718 | 2019-05-15 07:56:20 | 0 | 2019-05-15
7582019-05-15 07:57:22000 | 758 | 2019-05-15 07:57:22 | 0 | 2019-05-15
7152019-05-15 07:57:27000 | 715 | 2019-05-15 07:57:27 | 0 | 2019-05-15
7012019-05-15 07:57:52000 | 701 | 2019-05-15 07:57:52 | 0 | 2019-05-15
492019-05-15 07:58:01000 | 49 | 2019-05-15 07:58:01 | 0 | 2019-05-15
6452019-05-15 07:58:56000 | 645 | 2019-05-15 07:58:56 | 0 | 2019-05-15
462019-05-15 07:59:14000 | 46 | 2019-05-15 07:59:14 | 0 | 2019-05-15
992019-05-15 07:59:35000 | 99 | 2019-05-15 07:59:35 | 0 | 2019-05-15
6962019-05-15 07:59:39000 | 696 | 2019-05-15 07:59:39 | 0 | 2019-05-15
322019-05-15 08:03:53000 | 32 | 2019-05-15 08:03:53 | 0 | 2019-05-15
7252019-05-15 08:05:30000 | 725 | 2019-05-15 08:05:30 | 0 | 2019-05-15
7452019-05-15 08:05:34000 | 745 | 2019-05-15 08:05:34 | 0 | 2019-05-15
7452019-05-15 08:05:36000 | 745 | 2019-05-15 08:05:36 | 0 | 2019-05-15
942019-05-15 08:05:51000 | 94 | 2019-05-15 08:05:51 | 0 | 2019-05-15
7642019-05-15 08:06:55000 | 764 | 2019-05-15 08:06:55 | 0 | 2019-05-15
6072019-05-15 08:07:38000 | 607 | 2019-05-15 08:07:38 | 0 | 2019-05-15
6112019-05-15 08:07:49000 | 611 | 2019-05-15 08:07:49 | 0 | 2019-05-15
6712019-05-15 08:08:37000 | 671 | 2019-05-15 08:08:37 | 0 | 2019-05-15
6262019-05-15 08:08:41000 | 626 | 2019-05-15 08:08:41 | 0 | 2019-05-15
7022019-05-15 08:08:43000 | 702 | 2019-05-15 08:08:43 | 0 | 2019-05-15
7562019-05-15 08:08:50000 | 756 | 2019-05-15 08:08:50 | 0 | 2019-05-15
7122019-05-15 08:09:03000 | 712 | 2019-05-15 08:09:03 | 0 | 2019-05-15
352019-05-15 08:09:08000 | 35 | 2019-05-15 08:09:08 | 0 | 2019-05-15
6612019-05-15 08:10:42000 | 661 | 2019-05-15 08:10:42 | 0 | 2019-05-15
6612019-05-15 08:10:44000 | 661 | 2019-05-15 08:10:44 | 0 | 2019-05-15
5892019-05-15 08:10:47000 | 589 | 2019-05-15 08:10:47 | 0 | 2019-05-15
6632019-05-15 08:11:44000 | 663 | 2019-05-15 08:11:44 | 0 | 2019-05-15
7272019-05-15 08:12:24000 | 727 | 2019-05-15 08:12:24 | 0 | 2019-05-15
5912019-05-15 08:13:05000 | 591 | 2019-05-15 08:13:05 | 0 | 2019-05-15
7232019-05-15 08:13:55000 | 723 | 2019-05-15 08:13:55 | 0 | 2019-05-15
7102019-05-15 08:14:08000 | 710 | 2019-05-15 08:14:08 | 0 | 2019-05-15
7322019-05-15 08:18:36000 | 732 | 2019-05-15 08:18:36 | 0 | 2019-05-15
6342019-05-15 08:27:25000 | 634 | 2019-05-15 08:27:25 | 0 | 2019-05-15
6892019-05-15 08:27:37000 | 689 | 2019-05-15 08:27:37 | 0 | 2019-05-15
6592019-05-15 08:28:45000 | 659 | 2019-05-15 08:28:45 | 0 | 2019-05-15
6462019-05-15 08:30:13000 | 646 | 2019-05-15 08:30:13 | 0 | 2019-05-15
7802019-05-15 08:37:42000 | 780 | 2019-05-15 08:37:42 | 0 | 2019-05-15
6522019-05-15 08:46:40000 | 652 | 2019-05-15 08:46:40 | 0 | 2019-05-15
6032019-05-15 09:06:01000 | 603 | 2019-05-15 09:06:01 | 0 | 2019-05-15
6572019-05-15 09:15:00000 | 657 | 2019-05-15 09:15:00 | 0 | 2019-05-15
7622019-05-15 09:44:24000 | 762 | 2019-05-15 09:44:24 | 0 | 2019-05-15
6012019-05-15 10:17:18000 | 601 | 2019-05-15 10:17:18 | 0 | 2019-05-15
82019-05-15 15:51:18010 | 8 | 2019-05-15 15:51:18 | 1 | 2019-05-15
12019-05-15 15:53:44010 | 1 | 2019-05-15 15:53:44 | 1 | 2019-05-15
7102019-05-15 15:54:12000 | 710 | 2019-05-15 15:54:12 | 0 | 2019-05-15
6632019-05-15 15:54:26000 | 663 | 2019-05-15 15:54:26 | 0 | 2019-05-15
6472019-05-15 15:54:39000 | 647 | 2019-05-15 15:54:39 | 0 | 2019-05-15
7322019-05-15 15:54:42000 | 732 | 2019-05-15 15:54:42 | 0 | 2019-05-15
652019-05-15 15:54:46000 | 65 | 2019-05-15 15:54:46 | 0 | 2019-05-15
652019-05-15 15:54:48000 | 65 | 2019-05-15 15:54:48 | 0 | 2019-05-15
702019-05-15 15:55:01000 | 70 | 2019-05-15 15:55:01 | 0 | 2019-05-15
702019-05-15 15:55:06000 | 70 | 2019-05-15 15:55:06 | 0 | 2019-05-15
122019-05-15 15:55:16010 | 12 | 2019-05-15 15:55:16 | 1 | 2019-05-15
842019-05-15 15:58:14000 | 84 | 2019-05-15 15:58:14 | 0 | 2019-05-15
902019-05-15 15:58:23010 | 90 | 2019-05-15 15:58:23 | 1 | 2019-05-15
902019-05-15 15:58:26010 | 90 | 2019-05-15 15:58:26 | 1 | 2019-05-15
262019-05-15 15:58:33010 | 26 | 2019-05-15 15:58:33 | 1 | 2019-05-15
7142019-05-15 15:59:56000 | 714 | 2019-05-15 15:59:56 | 0 | 2019-05-15
7142019-05-15 16:00:03000 | 714 | 2019-05-15 16:00:03 | 0 | 2019-05-15
22019-05-15 16:00:09010 | 2 | 2019-05-15 16:00:09 | 1 | 2019-05-15
52019-05-15 16:00:13010 | 5 | 2019-05-15 16:00:13 | 1 | 2019-05-15
52019-05-15 16:00:15010 | 5 | 2019-05-15 16:00:15 | 1 | 2019-05-15
502019-05-15 16:00:22010 | 50 | 2019-05-15 16:00:22 | 1 | 2019-05-15
912019-05-15 16:00:25010 | 91 | 2019-05-15 16:00:25 | 1 | 2019-05-15
7682019-05-15 16:00:29010 | 768 | 2019-05-15 16:00:29 | 1 | 2019-05-15
142019-05-15 16:00:34010 | 14 | 2019-05-15 16:00:34 | 1 | 2019-05-15
6662019-05-15 16:00:36010 | 666 | 2019-05-15 16:00:36 | 1 | 2019-05-15
5972019-05-15 16:00:38010 | 597 | 2019-05-15 16:00:38 | 1 | 2019-05-15
7362019-05-15 16:00:40010 | 736 | 2019-05-15 16:00:40 | 1 | 2019-05-15
7352019-05-15 16:00:42010 | 735 | 2019-05-15 16:00:42 | 1 | 2019-05-15
7042019-05-15 16:00:46010 | 704 | 2019-05-15 16:00:46 | 1 | 2019-05-15
7082019-05-15 16:00:51010 | 708 | 2019-05-15 16:00:51 | 1 | 2019-05-15
7042019-05-15 16:00:55010 | 704 | 2019-05-15 16:00:55 | 1 | 2019-05-15
532019-05-15 16:01:02010 | 53 | 2019-05-15 16:01:02 | 1 | 2019-05-15
7512019-05-15 16:01:05010 | 751 | 2019-05-15 16:01:05 | 1 | 2019-05-15
7062019-05-15 16:01:17000 | 706 | 2019-05-15 16:01:17 | 0 | 2019-05-15
7062019-05-15 16:01:20000 | 706 | 2019-05-15 16:01:20 | 0 | 2019-05-15
552019-05-15 16:01:23000 | 55 | 2019-05-15 16:01:23 | 0 | 2019-05-15
6882019-05-15 16:01:25000 | 688 | 2019-05-15 16:01:25 | 0 | 2019-05-15
7312019-05-15 16:01:28000 | 731 | 2019-05-15 16:01:28 | 0 | 2019-05-15
7072019-05-15 16:01:33000 | 707 | 2019-05-15 16:01:33 | 0 | 2019-05-15
292019-05-15 16:01:40010 | 29 | 2019-05-15 16:01:40 | 1 | 2019-05-15
212019-05-15 16:01:43010 | 21 | 2019-05-15 16:01:43 | 1 | 2019-05-15
6972019-05-15 16:01:46010 | 697 | 2019-05-15 16:01:46 | 1 | 2019-05-15
7452019-05-15 16:01:48010 | 745 | 2019-05-15 16:01:48 | 1 | 2019-05-15
6832019-05-15 16:01:50010 | 683 | 2019-05-15 16:01:50 | 1 | 2019-05-15
6742019-05-15 16:01:53010 | 674 | 2019-05-15 16:01:53 | 1 | 2019-05-15
7372019-05-15 16:01:56010 | 737 | 2019-05-15 16:01:56 | 1 | 2019-05-15
562019-05-15 16:01:59010 | 56 | 2019-05-15 16:01:59 | 1 | 2019-05-15
7752019-05-15 16:02:02010 | 775 | 2019-05-15 16:02:02 | 1 | 2019-05-15
7412019-05-15 16:02:04010 | 741 | 2019-05-15 16:02:04 | 1 | 2019-05-15
7402019-05-15 16:02:07010 | 740 | 2019-05-15 16:02:07 | 1 | 2019-05-15
282019-05-15 16:02:12010 | 28 | 2019-05-15 16:02:12 | 1 | 2019-05-15
282019-05-15 16:02:14010 | 28 | 2019-05-15 16:02:14 | 1 | 2019-05-15
6432019-05-15 16:02:17010 | 643 | 2019-05-15 16:02:17 | 1 | 2019-05-15
6952019-05-15 16:02:20010 | 695 | 2019-05-15 16:02:20 | 1 | 2019-05-15
182019-05-15 16:02:23010 | 18 | 2019-05-15 16:02:23 | 1 | 2019-05-15
112019-05-15 16:02:27010 | 11 | 2019-05-15 16:02:27 | 1 | 2019-05-15
222019-05-15 16:02:36010 | 22 | 2019-05-15 16:02:36 | 1 | 2019-05-15
162019-05-15 16:02:39010 | 16 | 2019-05-15 16:02:39 | 1 | 2019-05-15
462019-05-15 16:02:42010 | 46 | 2019-05-15 16:02:42 | 1 | 2019-05-15
762019-05-15 16:02:45010 | 76 | 2019-05-15 16:02:45 | 1 | 2019-05-15
192019-05-15 16:02:51010 | 19 | 2019-05-15 16:02:51 | 1 | 2019-05-15
6822019-05-15 16:02:53010 | 682 | 2019-05-15 16:02:53 | 1 | 2019-05-15
322019-05-15 16:02:55010 | 32 | 2019-05-15 16:02:55 | 1 | 2019-05-15
7772019-05-15 16:03:01010 | 777 | 2019-05-15 16:03:01 | 1 | 2019-05-15
6042019-05-15 16:03:02010 | 604 | 2019-05-15 16:03:02 | 1 | 2019-05-15
512019-05-15 16:03:04010 | 51 | 2019-05-15 16:03:04 | 1 | 2019-05-15
6502019-05-15 16:03:06010 | 650 | 2019-05-15 16:03:06 | 1 | 2019-05-15
6922019-05-15 16:03:08010 | 692 | 2019-05-15 16:03:08 | 1 | 2019-05-15
6542019-05-15 16:03:10010 | 654 | 2019-05-15 16:03:10 | 1 | 2019-05-15
92019-05-15 16:03:12010 | 9 | 2019-05-15 16:03:12 | 1 | 2019-05-15
402019-05-15 16:03:14010 | 40 | 2019-05-15 16:03:14 | 1 | 2019-05-15
6362019-05-15 16:03:18010 | 636 | 2019-05-15 16:03:18 | 1 | 2019-05-15
7482019-05-15 16:03:24010 | 748 | 2019-05-15 16:03:24 | 1 | 2019-05-15
6192019-05-15 16:03:27010 | 619 | 2019-05-15 16:03:27 | 1 | 2019-05-15
342019-05-15 16:03:29010 | 34 | 2019-05-15 16:03:29 | 1 | 2019-05-15
412019-05-15 16:03:31010 | 41 | 2019-05-15 16:03:31 | 1 | 2019-05-15
7292019-05-15 16:03:34010 | 729 | 2019-05-15 16:03:34 | 1 | 2019-05-15
6792019-05-15 16:03:37010 | 679 | 2019-05-15 16:03:37 | 1 | 2019-05-15
352019-05-15 16:03:40010 | 35 | 2019-05-15 16:03:40 | 1 | 2019-05-15
6372019-05-15 16:03:42010 | 637 | 2019-05-15 16:03:42 | 1 | 2019-05-15
6372019-05-15 16:03:43010 | 637 | 2019-05-15 16:03:43 | 1 | 2019-05-15
7702019-05-15 16:03:47010 | 770 | 2019-05-15 16:03:47 | 1 | 2019-05-15
5982019-05-15 16:03:50010 | 598 | 2019-05-15 16:03:50 | 1 | 2019-05-15
942019-05-15 16:03:52010 | 94 | 2019-05-15 16:03:52 | 1 | 2019-05-15
5982019-05-15 16:03:54010 | 598 | 2019-05-15 16:03:54 | 1 | 2019-05-15
102019-05-15 16:04:00010 | 10 | 2019-05-15 16:04:00 | 1 | 2019-05-15
492019-05-15 16:04:07010 | 49 | 2019-05-15 16:04:07 | 1 | 2019-05-15
152019-05-15 16:04:10010 | 15 | 2019-05-15 16:04:10 | 1 | 2019-05-15
202019-05-15 16:04:13010 | 20 | 2019-05-15 16:04:13 | 1 | 2019-05-15
6702019-05-15 16:04:18010 | 670 | 2019-05-15 16:04:18 | 1 | 2019-05-15
242019-05-15 16:04:24010 | 24 | 2019-05-15 16:04:24 | 1 | 2019-05-15
72019-05-15 16:04:30000 | 7 | 2019-05-15 16:04:30 | 0 | 2019-05-15
72019-05-15 16:04:37010 | 7 | 2019-05-15 16:04:37 | 1 | 2019-05-15
72019-05-15 16:04:42010 | 7 | 2019-05-15 16:04:42 | 1 | 2019-05-15
6732019-05-15 16:04:45010 | 673 | 2019-05-15 16:04:45 | 1 | 2019-05-15
172019-05-15 16:04:50010 | 17 | 2019-05-15 16:04:50 | 1 | 2019-05-15
5942019-05-15 16:05:01010 | 594 | 2019-05-15 16:05:01 | 1 | 2019-05-15
7632019-05-15 16:05:13010 | 763 | 2019-05-15 16:05:13 | 1 | 2019-05-15
5942019-05-15 16:05:21010 | 594 | 2019-05-15 16:05:21 | 1 | 2019-05-15
7602019-05-15 16:05:28010 | 760 | 2019-05-15 16:05:28 | 1 | 2019-05-15
7602019-05-15 16:05:31010 | 760 | 2019-05-15 16:05:31 | 1 | 2019-05-15
6352019-05-15 16:05:46010 | 635 | 2019-05-15 16:05:46 | 1 | 2019-05-15
6852019-05-15 16:05:48010 | 685 | 2019-05-15 16:05:48 | 1 | 2019-05-15
5922019-05-15 16:05:53010 | 592 | 2019-05-15 16:05:53 | 1 | 2019-05-15
7522019-05-15 16:05:55010 | 752 | 2019-05-15 16:05:55 | 1 | 2019-05-15
722019-05-15 16:06:14000 | 72 | 2019-05-15 16:06:14 | 0 | 2019-05-15
6682019-05-15 16:07:22000 | 668 | 2019-05-15 16:07:22 | 0 | 2019-05-15
932019-05-15 16:07:28000 | 93 | 2019-05-15 16:07:28 | 0 | 2019-05-15
7792019-05-15 16:07:44010 | 779 | 2019-05-15 16:07:44 | 1 | 2019-05-15
232019-05-15 16:08:09000 | 23 | 2019-05-15 16:08:09 | 0 | 2019-05-15
7592019-05-15 16:08:13000 | 759 | 2019-05-15 16:08:13 | 0 | 2019-05-15
7172019-05-15 16:08:17000 | 717 | 2019-05-15 16:08:17 | 0 | 2019-05-15
7652019-05-15 16:08:24000 | 765 | 2019-05-15 16:08:24 | 0 | 2019-05-15
7742019-05-15 16:08:30000 | 774 | 2019-05-15 16:08:30 | 0 | 2019-05-15
7182019-05-15 16:08:40000 | 718 | 2019-05-15 16:08:40 | 0 | 2019-05-15
